;team_home;team_away;DATE;DISTANCE_KM_home;DISTANCE_KM_away;DAYS_FROM_LAST_GAME_home;DAYS_FROM_LAST_GAME_away;PTS_home;PTS_away;fl_home_win;team_home_game_num;team_away_game_num;D1_PCT_FGA_3PT_L5;D2_PCT_FGA_3PT_L5;C1_PCT_FGA_3PT_L5;C2_PCT_FGA_3PT_L5;D1_AST_L5;D2_AST_L5;C1_AST_L5;C2_AST_L5;D1_BLKA_L5;D2_BLKA_L5;C1_BLKA_L5;C2_BLKA_L5;D1_OPP_EFG_PCT_L5;D2_OPP_EFG_PCT_L5;C1_OPP_EFG_PCT_L5;C2_OPP_EFG_PCT_L5;D1_PCT_FGA_L5;D2_PCT_FGA_L5;C1_PCT_FGA_L5;C2_PCT_FGA_L5;D1_TOTAL_DAYS_DIFF_L5;D2_TOTAL_DAYS_DIFF_L5;D1_SAST_L5;D2_SAST_L5;C1_SAST_L5;C2_SAST_L5;D1_E_DEF_RATING_L5;D2_E_DEF_RATING_L5;C1_E_DEF_RATING_L5;C2_E_DEF_RATING_L5;D1_N_GAMES_AWAY_L2_days_L5;D2_N_GAMES_AWAY_L2_days_L5;D1_PCT_UAST_FGM_L5;D2_PCT_UAST_FGM_L5;C1_PCT_UAST_FGM_L5;C2_PCT_UAST_FGM_L5;D1_PCT_UAST_3PM_L5;D2_PCT_UAST_3PM_L5;C1_PCT_UAST_3PM_L5;C2_PCT_UAST_3PM_L5;D1_REB_L5;D2_REB_L5;C1_REB_L5;C2_REB_L5;D1_FG_PCT_L5;D2_FG_PCT_L5;C1_FG_PCT_L5;C2_FG_PCT_L5;D1_FG3_PCT_L5;D2_FG3_PCT_L5;C1_FG3_PCT_L5;C2_FG3_PCT_L5;D1_PTS_L5;D2_PTS_L5;C1_PTS_L5;C2_PTS_L5;D1_PACE_L5;D2_PACE_L5;C1_PACE_L5;C2_PACE_L5;D1_CFGM_L5;D2_CFGM_L5;C1_CFGM_L5;C2_CFGM_L5;D1_PF_misc_L5;D2_PF_misc_L5;C1_PF_misc_L5;C2_PF_misc_L5;D1_AVG_DIST_KM_L5;D2_AVG_DIST_KM_L5;D1_OPP_OREB_PCT_L5;D2_OPP_OREB_PCT_L5;C1_OPP_OREB_PCT_L5;C2_OPP_OREB_PCT_L5;D1_FGM_L5;D2_FGM_L5;C1_FGM_L5;C2_FGM_L5;D1_PCT_FTM_L5;D2_PCT_FTM_L5;C1_PCT_FTM_L5;C2_PCT_FTM_L5;D1_OREB_L5;D2_OREB_L5;C1_OREB_L5;C2_OREB_L5;D1_PFD_L5;D2_PFD_L5;C1_PFD_L5;C2_PFD_L5;D1_DFGA_L5;D2_DFGA_L5;C1_DFGA_L5;C2_DFGA_L5;D1_EFG_PCT_fourfactors_L5;D2_EFG_PCT_fourfactors_L5;C1_EFG_PCT_fourfactors_L5;C2_EFG_PCT_fourfactors_L5;D1_TO_L5;D2_TO_L5;C1_TO_L5;C2_TO_L5;D1_DEFLECTIONS_L5;D2_DEFLECTIONS_L5;C1_DEFLECTIONS_L5;C2_DEFLECTIONS_L5;D1_FG3M_L5;D2_FG3M_L5;C1_FG3M_L5;C2_FG3M_L5;D1_E_TM_TOV_PCT_L5;D2_E_TM_TOV_PCT_L5;C1_E_TM_TOV_PCT_L5;C2_E_TM_TOV_PCT_L5;D1_WIN_HOME_PCT_L5;D2_WIN_HOME_PCT_L5;D1_OPP_PTS_OFF_TOV_L5;D2_OPP_PTS_OFF_TOV_L5;C1_OPP_PTS_OFF_TOV_L5;C2_OPP_PTS_OFF_TOV_L5;D1_WIN_PCT_L5;D2_WIN_PCT_L5;D1_DREB_L5;D2_DREB_L5;C1_DREB_L5;C2_DREB_L5;D1_PCT_FG3A_L5;D2_PCT_FG3A_L5;C1_PCT_FG3A_L5;C2_PCT_FG3A_L5;D1_DAYS_DIFF_LG_STD_L5;D2_DAYS_DIFF_LG_STD_L5;D1_PCT_PTS_FT_L5;D2_PCT_PTS_FT_L5;C1_PCT_PTS_FT_L5;C2_PCT_PTS_FT_L5;D1_N_GAMES_L8_days_L5;D2_N_GAMES_L8_days_L5;D1_OPP_PTS_2ND_CHANCE_L5;D2_OPP_PTS_2ND_CHANCE_L5;C1_OPP_PTS_2ND_CHANCE_L5;C2_OPP_PTS_2ND_CHANCE_L5;D1_N_GAMES_L2_days_L5;D2_N_GAMES_L2_days_L5;D1_PCT_PTS_3PT_L5;D2_PCT_PTS_3PT_L5;C1_PCT_PTS_3PT_L5;C2_PCT_PTS_3PT_L5;D1_PCT_STL_L5;D2_PCT_STL_L5;C1_PCT_STL_L5;C2_PCT_STL_L5;D1_TS_PCT_L5;D2_TS_PCT_L5;C1_TS_PCT_L5;C2_TS_PCT_L5;D1_PTS_OFF_TOV_L5;D2_PTS_OFF_TOV_L5;C1_PTS_OFF_TOV_L5;C2_PTS_OFF_TOV_L5;D1_N_GAMES_L10_days_L5;D2_N_GAMES_L10_days_L5;D1_FG_PCT_playertrack_L5;D2_FG_PCT_playertrack_L5;C1_FG_PCT_playertrack_L5;C2_FG_PCT_playertrack_L5;D1_OPP_FTA_RATE_L5;D2_OPP_FTA_RATE_L5;C1_OPP_FTA_RATE_L5;C2_OPP_FTA_RATE_L5;D1_PCT_PF_L5;D2_PCT_PF_L5;C1_PCT_PF_L5;C2_PCT_PF_L5;D1_PTS_PAINT_L5;D2_PTS_PAINT_L5;C1_PTS_PAINT_L5;C2_PTS_PAINT_L5;D1_DFG_PCT_L5;D2_DFG_PCT_L5;C1_DFG_PCT_L5;C2_DFG_PCT_L5;D1_FG3A_L5;D2_FG3A_L5;C1_FG3A_L5;C2_FG3A_L5;D1_UFGA_L5;D2_UFGA_L5;C1_UFGA_L5;C2_UFGA_L5;D1_FT_PCT_L5;D2_FT_PCT_L5;C1_FT_PCT_L5;C2_FT_PCT_L5;D1_PCT_UAST_2PM_L5;D2_PCT_UAST_2PM_L5;C1_PCT_UAST_2PM_L5;C2_PCT_UAST_2PM_L5;D1_N_GAMES_AWAY_L10_days_L5;D2_N_GAMES_AWAY_L10_days_L5;D1_SUM_DIST_KM_L5;D2_SUM_DIST_KM_L5;D1_RBC_L5;D2_RBC_L5;C1_RBC_L5;C2_RBC_L5;D1_USG_PCT_usage_L5;D2_USG_PCT_usage_L5;C1_USG_PCT_usage_L5;C2_USG_PCT_usage_L5;D1_TM_TOV_PCT_L5;D2_TM_TOV_PCT_L5;C1_TM_TOV_PCT_L5;C2_TM_TOV_PCT_L5;D1_CFGA_L5;D2_CFGA_L5;C1_CFGA_L5;C2_CFGA_L5;D1_CFG_PCT_L5;D2_CFG_PCT_L5;C1_CFG_PCT_L5;C2_CFG_PCT_L5;D1_PCT_PTS_FB_L5;D2_PCT_PTS_FB_L5;C1_PCT_PTS_FB_L5;C2_PCT_PTS_FB_L5;D1_PCT_PTS_PAINT_L5;D2_PCT_PTS_PAINT_L5;C1_PCT_PTS_PAINT_L5;C2_PCT_PTS_PAINT_L5;D1_PCT_PTS_2PT_L5;D2_PCT_PTS_2PT_L5;C1_PCT_PTS_2PT_L5;C2_PCT_PTS_2PT_L5;D1_BACK_TO_BACK_L5;D2_BACK_TO_BACK_L5;D1_CONTESTED_SHOTS_L5;D2_CONTESTED_SHOTS_L5;C1_CONTESTED_SHOTS_L5;C2_CONTESTED_SHOTS_L5;D1_N_GAMES_L6_days_L5;D2_N_GAMES_L6_days_L5;D1_AST_playertrack_L5;D2_AST_playertrack_L5;C1_AST_playertrack_L5;C2_AST_playertrack_L5;D1_PCT_FG3M_L5;D2_PCT_FG3M_L5;C1_PCT_FG3M_L5;C2_PCT_FG3M_L5;D1_E_USG_PCT_L5;D2_E_USG_PCT_L5;C1_E_USG_PCT_L5;C2_E_USG_PCT_L5;D1_PCT_AST_2PM_L5;D2_PCT_AST_2PM_L5;C1_PCT_AST_2PM_L5;C2_PCT_AST_2PM_L5;D1_PCT_TOV_L5;D2_PCT_TOV_L5;C1_PCT_TOV_L5;C2_PCT_TOV_L5;D1_PCT_PTS_2PT_MR_L5;D2_PCT_PTS_2PT_MR_L5;C1_PCT_PTS_2PT_MR_L5;C2_PCT_PTS_2PT_MR_L5;D1_DRBC_L5;D2_DRBC_L5;C1_DRBC_L5;C2_DRBC_L5;D1_DFGM_L5;D2_DFGM_L5;C1_DFGM_L5;C2_DFGM_L5;D1_STD_DAYS_FROM_LG_L5;D2_STD_DAYS_FROM_LG_L5;D1_AST_RATIO_L5;D2_AST_RATIO_L5;C1_AST_RATIO_L5;C2_AST_RATIO_L5;D1_BOX_OUTS_L5;D2_BOX_OUTS_L5;C1_BOX_OUTS_L5;C2_BOX_OUTS_L5;D1_OFF_RATING_L5;D2_OFF_RATING_L5;C1_OFF_RATING_L5;C2_OFF_RATING_L5;D1_OPP_PTS_PAINT_L5;D2_OPP_PTS_PAINT_L5;C1_OPP_PTS_PAINT_L5;C2_OPP_PTS_PAINT_L5;D1_REB_PCT_L5;D2_REB_PCT_L5;C1_REB_PCT_L5;C2_REB_PCT_L5;D1_OPP_TOV_PCT_L5;D2_OPP_TOV_PCT_L5;C1_OPP_TOV_PCT_L5;C2_OPP_TOV_PCT_L5;D1_N_GAMES_AWAY_L4_days_L5;D2_N_GAMES_AWAY_L4_days_L5;D1_PCT_BLK_L5;D2_PCT_BLK_L5;C1_PCT_BLK_L5;C2_PCT_BLK_L5;D1_DAYS_DIFF_LG_MEAN_L5;D2_DAYS_DIFF_LG_MEAN_L5;D1_EFG_PCT_L5;D2_EFG_PCT_L5;C1_EFG_PCT_L5;C2_EFG_PCT_L5;D1_WIN_AWAY_PCT_L5;D2_WIN_AWAY_PCT_L5;D1_PIE_L5;D2_PIE_L5;C1_PIE_L5;C2_PIE_L5;D1_SCREEN_ASSISTS_L5;D2_SCREEN_ASSISTS_L5;C1_SCREEN_ASSISTS_L5;C2_SCREEN_ASSISTS_L5;D1_N_GAMES_HOME_L5;D2_N_GAMES_HOME_L5;D1_PLUS_MINUS_L5;D2_PLUS_MINUS_L5;C1_PLUS_MINUS_L5;C2_PLUS_MINUS_L5;D1_STL_L5;D2_STL_L5;C1_STL_L5;C2_STL_L5;D1_BLK_L5;D2_BLK_L5;C1_BLK_L5;C2_BLK_L5;D1_CHARGES_DRAWN_L5;D2_CHARGES_DRAWN_L5;C1_CHARGES_DRAWN_L5;C2_CHARGES_DRAWN_L5;D1_DAYS_FROM_LAST_GAME_L5;D2_DAYS_FROM_LAST_GAME_L5;C1_DAYS_FROM_LAST_GAME_L5;C2_DAYS_FROM_LAST_GAME_L5;D1_E_OFF_RATING_L5;D2_E_OFF_RATING_L5;C1_E_OFF_RATING_L5;C2_E_OFF_RATING_L5;D1_N_GAMES_AWAY_L8_days_L5;D2_N_GAMES_AWAY_L8_days_L5;D1_N_GAMES_L4_days_L5;D2_N_GAMES_L4_days_L5;D1_PCT_PTS_L5;D2_PCT_PTS_L5;C1_PCT_PTS_L5;C2_PCT_PTS_L5;D1_DIST_L5;D2_DIST_L5;C1_DIST_L5;C2_DIST_L5;D1_USG_PCT_L5;D2_USG_PCT_L5;C1_USG_PCT_L5;C2_USG_PCT_L5;D1_OREB_PCT_fourfactors_L5;D2_OREB_PCT_fourfactors_L5;C1_OREB_PCT_fourfactors_L5;C2_OREB_PCT_fourfactors_L5;D1_PCT_DREB_L5;D2_PCT_DREB_L5;C1_PCT_DREB_L5;C2_PCT_DREB_L5;D1_N_GAMES_AWAY_L6_days_L5;D2_N_GAMES_AWAY_L6_days_L5;D1_UFGM_L5;D2_UFGM_L5;C1_UFGM_L5;C2_UFGM_L5;D1_N_WINS_HOME_L5;D2_N_WINS_HOME_L5;D1_PASS_L5;D2_PASS_L5;C1_PASS_L5;C2_PASS_L5;D1_PCT_AST_3PM_L5;D2_PCT_AST_3PM_L5;C1_PCT_AST_3PM_L5;C2_PCT_AST_3PM_L5;D1_DISTANCE_KM_L5;D2_DISTANCE_KM_L5;C1_DISTANCE_KM_L5;C2_DISTANCE_KM_L5;D1_DREB_PCT_L5;D2_DREB_PCT_L5;C1_DREB_PCT_L5;C2_DREB_PCT_L5;D1_OPP_PTS_FB_L5;D2_OPP_PTS_FB_L5;C1_OPP_PTS_FB_L5;C2_OPP_PTS_FB_L5;D1_CONTESTED_SHOTS_2PT_L5;D2_CONTESTED_SHOTS_2PT_L5;C1_CONTESTED_SHOTS_2PT_L5;C2_CONTESTED_SHOTS_2PT_L5;D1_TCHS_L5;D2_TCHS_L5;C1_TCHS_L5;C2_TCHS_L5;D1_FTM_L5;D2_FTM_L5;C1_FTM_L5;C2_FTM_L5;D1_PCT_REB_L5;D2_PCT_REB_L5;C1_PCT_REB_L5;C2_PCT_REB_L5;D1_CONTESTED_SHOTS_3PT_L5;D2_CONTESTED_SHOTS_3PT_L5;C1_CONTESTED_SHOTS_3PT_L5;C2_CONTESTED_SHOTS_3PT_L5;D1_BLK_misc_L5;D2_BLK_misc_L5;C1_BLK_misc_L5;C2_BLK_misc_L5;D1_PCT_BLKA_L5;D2_PCT_BLKA_L5;C1_PCT_BLKA_L5;C2_PCT_BLKA_L5;D1_PCT_OREB_L5;D2_PCT_OREB_L5;C1_PCT_OREB_L5;C2_PCT_OREB_L5;D1_FTAST_L5;D2_FTAST_L5;C1_FTAST_L5;C2_FTAST_L5;D1_PCT_PTS_OFF_TOV_L5;D2_PCT_PTS_OFF_TOV_L5;C1_PCT_PTS_OFF_TOV_L5;C2_PCT_PTS_OFF_TOV_L5;D1_N_WINS_TOTAL_L5;D2_N_WINS_TOTAL_L5;D1_PTS_FB_L5;D2_PTS_FB_L5;C1_PTS_FB_L5;C2_PTS_FB_L5;D1_N_WINS_AWAY_L5;D2_N_WINS_AWAY_L5;D1_DEF_RATING_L5;D2_DEF_RATING_L5;C1_DEF_RATING_L5;C2_DEF_RATING_L5;D1_FGA_L5;D2_FGA_L5;C1_FGA_L5;C2_FGA_L5;D1_E_PACE_L5;D2_E_PACE_L5;C1_E_PACE_L5;C2_E_PACE_L5;D1_TM_TOV_PCT_fourfactors_L5;D2_TM_TOV_PCT_fourfactors_L5;C1_TM_TOV_PCT_fourfactors_L5;C2_TM_TOV_PCT_fourfactors_L5;D1_FTA_L5;D2_FTA_L5;C1_FTA_L5;C2_FTA_L5;D1_PCT_AST_FGM_L5;D2_PCT_AST_FGM_L5;C1_PCT_AST_FGM_L5;C2_PCT_AST_FGM_L5;D1_MIN_DAYS_FROM_LG_L5;D2_MIN_DAYS_FROM_LG_L5;D1_AST_PCT_L5;D2_AST_PCT_L5;C1_AST_PCT_L5;C2_AST_PCT_L5;D1_FTA_RATE_L5;D2_FTA_RATE_L5;C1_FTA_RATE_L5;C2_FTA_RATE_L5;D1_PCT_PFD_L5;D2_PCT_PFD_L5;C1_PCT_PFD_L5;C2_PCT_PFD_L5;D1_PTS_2ND_CHANCE_L5;D2_PTS_2ND_CHANCE_L5;C1_PTS_2ND_CHANCE_L5;C2_PTS_2ND_CHANCE_L5;D1_AVG_DAYS_FROM_LG_L5;D2_AVG_DAYS_FROM_LG_L5;D1_OREB_PCT_L5;D2_OREB_PCT_L5;C1_OREB_PCT_L5;C2_OREB_PCT_L5;D1_NET_RATING_L5;D2_NET_RATING_L5;C1_NET_RATING_L5;C2_NET_RATING_L5;D1_N_GAMES_AWAY_L5;D2_N_GAMES_AWAY_L5;D1_E_NET_RATING_L5;D2_E_NET_RATING_L5;C1_E_NET_RATING_L5;C2_E_NET_RATING_L5;D1_ORBC_L5;D2_ORBC_L5;C1_ORBC_L5;C2_ORBC_L5;D1_AST_TOV_L5;D2_AST_TOV_L5;C1_AST_TOV_L5;C2_AST_TOV_L5;D1_PCT_AST_L5;D2_PCT_AST_L5;C1_PCT_AST_L5;C2_PCT_AST_L5;D1_PCT_FTA_L5;D2_PCT_FTA_L5;C1_PCT_FTA_L5;C2_PCT_FTA_L5;D1_PCT_FGA_2PT_L5;D2_PCT_FGA_2PT_L5;C1_PCT_FGA_2PT_L5;C2_PCT_FGA_2PT_L5;D1_LOOSE_BALLS_RECOVERED_L5;D2_LOOSE_BALLS_RECOVERED_L5;C1_LOOSE_BALLS_RECOVERED_L5;C2_LOOSE_BALLS_RECOVERED_L5;D1_PF_L5;D2_PF_L5;C1_PF_L5;C2_PF_L5;D1_PCT_FGM_L5;D2_PCT_FGM_L5;C1_PCT_FGM_L5;C2_PCT_FGM_L5;D1_UFG_PCT_L5;D2_UFG_PCT_L5;C1_UFG_PCT_L5;C2_UFG_PCT_L5;D1_PTS;FATIGUE
PHI @ BOS 2018-10-16;BOS;PHI;2018-10-16 00:00:00;0.0;440.371910783951;;;105;87;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18;
OKC @ GSW 2018-10-16;GSW;OKC;2018-10-16 00:00:00;0.0;2216.822718510561;;;108;100;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;
